profile_id,primary_sales_product_type,first_booking_time,first_issued_time,last_booking_time,last_issued_time,avg_booking_invoice_amount_idr,avg_issued_invoice_amount_idr,count_booking,count_issued
73585531,FLIGHT,1970-01-01 00:25:33.298955758,,1970-01-01 00:25:33.298955758,,871461.5,,1,0
8056283,TRAIN,1970-01-01 00:24:49.584284000,1970-01-01 00:24:52.311653000,1970-01-01 00:24:52.310163000,1970-01-01 00:24:52.311653000,120251.66666666669,116133.0,3,1
22663919,HOTEL,1970-01-01 00:25:40.578534958,1970-01-01 00:25:40.581549615,1970-01-01 00:25:40.655004228,1970-01-01 00:25:40.581549615,479273.0243199999,331576.12623999995,11,1
3454085,FLIGHT,1970-01-01 00:23:22.558397299,1970-01-01 00:25:21.268098361,1970-01-01 00:25:21.266212105,1970-01-01 00:25:21.268098361,634474.5,362719.0,2,1
7119573,TRAIN,1970-01-01 00:25:19.521302000,1970-01-01 00:25:19.525237000,1970-01-01 00:25:25.135567000,1970-01-01 00:25:25.136026000,119680.0,109575.66666666669,4,3
13314515,HOTEL,1970-01-01 00:24:40.477149124,1970-01-01 00:24:40.477352980,1970-01-01 00:25:46.836057480,1970-01-01 00:25:46.836314579,1787114.8301886793,1522183.7435897435,53,39
13980765,FLIGHT,1970-01-01 00:24:44.019742112,1970-01-01 00:24:44.020591398,1970-01-01 00:25:45.918751518,1970-01-01 00:25:45.919989825,2942353.4999999995,2736670.037037037,36,27
5101576,FLIGHT,1970-01-01 00:23:46.819024517,1970-01-01 00:23:46.910199205,1970-01-01 00:25:48.924834197,1970-01-01 00:25:46.399903410,2074232.9285714289,2376072.5,28,14
29933427,TRAIN,1970-01-01 00:25:15.296599000,1970-01-01 00:25:15.297300000,1970-01-01 00:25:15.296599000,1970-01-01 00:25:15.297300000,224522.0,224522.0,1,1
13228172,HOTEL,1970-01-01 00:24:42.675372456,,1970-01-01 00:24:42.675372456,,625822.0,,1,0
90787928,HOTEL,1970-01-01 00:25:42.946356828,,1970-01-01 00:25:44.032603880,,1021816.1294228948,,19,0
4088643,HOTEL,1970-01-01 00:23:42.163860339,1970-01-01 00:23:42.164160443,1970-01-01 00:25:33.883755377,1970-01-01 00:25:33.883977181,726904.8571428572,815942.8,7,5
93629932,FLIGHT,1970-01-01 00:25:43.647403819,,1970-01-01 00:25:43.647403819,,1489000.0,,1,0
11237904,HOTEL,1970-01-01 00:24:51.401290165,1970-01-01 00:24:55.086961057,1970-01-01 00:24:55.086639569,1970-01-01 00:24:55.086961057,132138.5,95769.0,4,1
6270051,HOTEL,1970-01-01 00:25:29.323656655,1970-01-01 00:25:29.326071897,1970-01-01 00:25:34.065872356,1970-01-01 00:25:34.066136126,1157286.5,1157286.5,2,2
5415186,FLIGHT,1970-01-01 00:23:50.224130220,1970-01-01 00:23:50.227209627,1970-01-01 00:23:56.502428852,1970-01-01 00:23:50.624502439,1373100.0,1402493.6666666667,5,3
19632719,TRAIN,1970-01-01 00:24:58.968556000,1970-01-01 00:24:58.969264000,1970-01-01 00:25:47.984867000,1970-01-01 00:25:47.985461000,359765.5862068966,299647.8571428572,87,42
76030893,HOTEL,1970-01-01 00:25:34.487274715,,1970-01-01 00:25:34.487274715,,950932.8604,,1,0
7981227,HOTEL,1970-01-01 00:24:14.314824062,1970-01-01 00:24:14.317673932,1970-01-01 00:25:38.748534811,1970-01-01 00:25:38.749053819,1136583.888888889,964296.1666666665,9,6
23817153,FLIGHT,1970-01-01 00:25:15.432163623,,1970-01-01 00:25:15.432163623,,273882.0,,1,0
93239680,HOTEL,1970-01-01 00:25:44.468978988,1970-01-01 00:25:45.676467329,1970-01-01 00:25:46.400313306,1970-01-01 00:25:46.400740740,1615262.0,1269936.0,7,2
23677441,HOTEL,1970-01-01 00:25:09.502407137,,1970-01-01 00:25:09.502407137,,189531.0,,1,0
7069174,FLIGHT,1970-01-01 00:24:07.061994732,1970-01-01 00:24:07.063557822,1970-01-01 00:24:07.061994732,1970-01-01 00:24:07.063557822,6576618.0,6576618.0,1,1
81394268,FLIGHT,1970-01-01 00:25:41.920470809,,1970-01-01 00:25:44.696621637,,1778650.0,,4,0
41631643,FLIGHT,1970-01-01 00:25:19.814112673,1970-01-01 00:25:19.814223657,1970-01-01 00:25:19.814112673,1970-01-01 00:25:19.814223657,433263.978324,433263.978324,1,1
74224096,TRAIN,1970-01-01 00:25:41.629571000,,1970-01-01 00:25:41.629849000,,328165.0,,2,0
65556472,FLIGHT,1970-01-01 00:25:29.816334253,1970-01-01 00:25:29.816962141,1970-01-01 00:25:29.816334253,1970-01-01 00:25:29.816962141,1211868.0,1211868.0,1,1
8714268,HOTEL,1970-01-01 00:24:31.193517035,1970-01-01 00:24:31.194983432,1970-01-01 00:24:31.193517035,1970-01-01 00:24:31.194983432,441679.0,441679.0,1,1
10060209,HOTEL,1970-01-01 00:24:25.911044610,1970-01-01 00:24:25.912076370,1970-01-01 00:25:43.244093427,1970-01-01 00:25:43.244284873,600407.9285714285,528119.3636363636,14,11
4928826,FLIGHT,1970-01-01 00:23:44.756165851,1970-01-01 00:23:44.763431981,1970-01-01 00:25:48.220468576,1970-01-01 00:25:47.787282229,1079264.0,1626011.4285714286,19,7
21864912,TRAIN,1970-01-01 00:25:12.739986000,1970-01-01 00:25:12.740320000,1970-01-01 00:25:12.739986000,1970-01-01 00:25:12.740320000,101214.0,101214.0,1,1
34468232,HOTEL,1970-01-01 00:25:23.874659705,1970-01-01 00:25:26.215812643,1970-01-01 00:25:26.213394107,1970-01-01 00:25:26.215812643,388978.6666666666,267238.0,6,1
64124188,TRAIN,1970-01-01 00:25:39.522217000,1970-01-01 00:25:39.523057000,1970-01-01 00:25:48.756528000,1970-01-01 00:25:48.756670000,263185.1818181818,213781.2,11,5
15593044,FLIGHT,1970-01-01 00:24:47.863005706,1970-01-01 00:24:47.863404677,1970-01-01 00:25:04.880292648,1970-01-01 00:25:04.880757991,1414789.9850026667,691897.3903825,6,4
10835600,TRAIN,1970-01-01 00:24:53.190459000,1970-01-01 00:24:53.190943000,1970-01-01 00:25:48.917508000,1970-01-01 00:25:48.918947000,692925.6,786844.3333333333,5,3
1980529,FLIGHT,1970-01-01 00:23:02.185440624,1970-01-01 00:23:29.909414003,1970-01-01 00:25:26.029443856,1970-01-01 00:25:26.032882666,1463341.0731707315,1636894.75,41,16
13255036,FLIGHT,1970-01-01 00:24:39.719820531,,1970-01-01 00:24:39.719820531,,749461.0,,1,0
23916952,HOTEL,1970-01-01 00:25:15.587140016,1970-01-01 00:25:21.953681004,1970-01-01 00:25:46.096965685,1970-01-01 00:25:45.711612576,824236.0,397233.75,12,4
7658497,FLIGHT,1970-01-01 00:24:59.418528866,,1970-01-01 00:24:59.418528866,,891119.0,,1,0
9285278,HOTEL,1970-01-01 00:24:34.194748034,1970-01-01 00:24:34.431186977,1970-01-01 00:25:15.554867237,1970-01-01 00:25:15.555207617,603886.6451612903,466403.2307692308,31,13
88387612,HOTEL,1970-01-01 00:25:41.023329668,1970-01-01 00:25:41.024583296,1970-01-01 00:25:41.023329668,1970-01-01 00:25:41.024583296,209817.0,209817.0,1,1
16879693,FLIGHT,1970-01-01 00:24:51.823647684,,1970-01-01 00:24:51.825497228,,1038990.5,,2,0
10701232,FLIGHT,1970-01-01 00:24:28.283740806,1970-01-01 00:24:28.397382432,1970-01-01 00:25:40.615366496,1970-01-01 00:25:40.615475615,1466557.9189189188,1262242.4545454546,37,11
6931303,HOTEL,1970-01-01 00:24:13.971573779,1970-01-01 00:24:13.972295710,1970-01-01 00:24:13.971573779,1970-01-01 00:24:13.972295710,622377.0,622377.0,1,1
10544468,FLIGHT,1970-01-01 00:24:27.707774722,1970-01-01 00:24:38.310703761,1970-01-01 00:24:38.324320966,1970-01-01 00:24:38.324931065,1314691.6666666667,1509063.5,3,2
5172996,TRAIN,1970-01-01 00:24:45.263818367,,1970-01-01 00:24:45.263818367,,299593.0,,1,0
16806162,TRAIN,1970-01-01 00:25:16.281394000,,1970-01-01 00:25:16.281394000,,599752.0,,1,0
78796118,HOTEL,1970-01-01 00:25:36.163255315,1970-01-01 00:25:36.163567564,1970-01-01 00:25:47.652418641,1970-01-01 00:25:47.652641562,1425828.384485,885046.0950533331,10,3
9454457,HOTEL,1970-01-01 00:25:29.670773810,1970-01-01 00:25:29.684448868,1970-01-01 00:25:39.606941557,1970-01-01 00:25:29.684448868,4078398.0,4389679.0,3,1
34454155,FLIGHT,1970-01-01 00:25:16.279636990,1970-01-01 00:25:16.284219749,1970-01-01 00:25:16.280784271,1970-01-01 00:25:16.284505926,983419.5723986669,1042008.778846,3,2
27313107,HOTEL,1970-01-01 00:25:13.407365273,1970-01-01 00:25:13.410886336,1970-01-01 00:25:36.650195561,1970-01-01 00:25:36.650448419,490882.68172225,474574.87226616655,12,6
5035165,TRIP,1970-01-01 00:25:29.461221000,,1970-01-01 00:25:29.461221000,,1934340.0,,1,0
14629466,HOTEL,1970-01-01 00:25:03.758810321,,1970-01-01 00:25:07.256751577,,240976.6,,5,0
25712371,TRIP,1970-01-01 00:25:42.687272000,1970-01-01 00:25:42.688407000,1970-01-01 00:25:42.687272000,1970-01-01 00:25:42.688407000,1737501.0,1737501.0,1,1
4541258,FLIGHT,1970-01-01 00:23:39.683583220,1970-01-01 00:25:32.695402699,1970-01-01 00:25:32.693646217,1970-01-01 00:25:32.695402699,747468.5,563698.0,2,1
5764154,HOTEL,1970-01-01 00:24:24.355700713,1970-01-01 00:24:24.403559306,1970-01-01 00:25:48.494577731,1970-01-01 00:25:48.494691338,473462.1846153846,422077.16,65,25
21569485,FLIGHT,1970-01-01 00:25:04.100131272,1970-01-01 00:25:04.100325407,1970-01-01 00:25:09.769059760,1970-01-01 00:25:09.769397107,8351169.0,8351169.0,2,2
4922171,TRAIN,1970-01-01 00:25:16.199335000,1970-01-01 00:25:16.248412000,1970-01-01 00:25:33.214943000,1970-01-01 00:25:33.215100000,144788.75,119778.0,8,4
42071860,FLIGHT,1970-01-01 00:25:20.002235531,1970-01-01 00:25:21.120505588,1970-01-01 00:25:21.120150493,1970-01-01 00:25:21.120505588,919557.25,1084718.5,2,1
8432873,HOTEL,1970-01-01 00:24:33.933281921,1970-01-01 00:24:33.945150887,1970-01-01 00:25:35.609193791,1970-01-01 00:24:33.945150887,987223.3333333331,730701.0,6,1
69053087,TRIP,1970-01-01 00:25:47.576771000,,1970-01-01 00:25:48.502208000,,3902088.142857143,,7,0
24412443,TRAIN,1970-01-01 00:25:11.341617000,1970-01-01 00:25:11.515404000,1970-01-01 00:25:24.191903000,1970-01-01 00:25:24.192184000,169892.33333333334,131769.0,36,6
3524630,HOTEL,1970-01-01 00:24:49.475179546,1970-01-01 00:24:49.475925186,1970-01-01 00:24:58.270547163,1970-01-01 00:24:58.271010328,382557.6,378392.6666666666,5,3
6053361,FLIGHT,1970-01-01 00:23:56.336311585,1970-01-01 00:24:07.922870980,1970-01-01 00:25:35.289706896,1970-01-01 00:25:35.292121588,866108.6363636364,913227.125,22,8
74386296,TRAIN,1970-01-01 00:25:33.700967000,1970-01-01 00:25:33.701381000,1970-01-01 00:25:37.770691000,1970-01-01 00:25:37.771099000,158801.0,158801.0,2,2
3117701,FLIGHT,1970-01-01 00:23:11.614298442,1970-01-01 00:23:11.615037851,1970-01-01 00:23:11.614298442,1970-01-01 00:23:11.615037851,1312989.0,1312989.0,1,1
24546413,FLIGHT,1970-01-01 00:25:11.686626244,1970-01-01 00:25:11.686816422,1970-01-01 00:25:13.233850151,1970-01-01 00:25:13.234020686,903180.0,903180.0,2,2
15792610,FLIGHT,1970-01-01 00:24:57.910631275,1970-01-01 00:24:57.911330458,1970-01-01 00:25:46.210895192,1970-01-01 00:25:46.218180081,1310889.6842105263,1087063.4666666666,19,15
68337292,FLIGHT,1970-01-01 00:25:30.869580252,1970-01-01 00:25:30.870797590,1970-01-01 00:25:30.871946512,1970-01-01 00:25:30.871404611,515359.2361656,569195.286613,5,2
22768987,HOTEL,1970-01-01 00:25:08.384484280,1970-01-01 00:25:08.493172035,1970-01-01 00:25:39.331561272,1970-01-01 00:25:39.331908589,863621.3881199999,881323.7803,10,4
15691267,HOTEL,1970-01-01 00:25:08.927380543,1970-01-01 00:25:08.935601301,1970-01-01 00:25:46.612700246,1970-01-01 00:25:46.612799884,715243.5,891203.5,6,4
11996735,FLIGHT,1970-01-01 00:24:36.316905817,,1970-01-01 00:25:00.294371634,,810410.5,,8,0
5863587,FLIGHT,1970-01-01 00:23:54.766337548,1970-01-01 00:23:54.766687095,1970-01-01 00:23:54.766337548,1970-01-01 00:23:54.766687095,738996.0,738996.0,1,1
7210371,TRAIN,1970-01-01 00:25:04.605585000,1970-01-01 00:25:39.861870000,1970-01-01 00:25:47.261904000,1970-01-01 00:25:39.861870000,405676.0,404171.0,4,1
9586000,HOTEL,1970-01-01 00:24:23.810197846,1970-01-01 00:24:23.810370960,1970-01-01 00:25:42.238466282,1970-01-01 00:25:42.240845442,2694767.333333333,1615575.6363636365,15,11
23498985,FLIGHT,1970-01-01 00:25:09.154367422,1970-01-01 00:25:09.154659863,1970-01-01 00:25:09.154367422,1970-01-01 00:25:09.154659863,1501507.0,1501507.0,1,1
14321228,TRAIN,1970-01-01 00:25:46.411377000,1970-01-01 00:25:46.411698000,1970-01-01 00:25:46.413062000,1970-01-01 00:25:46.413267000,249174.0,249174.0,2,2
6922457,TRAIN,1970-01-01 00:25:11.843339000,1970-01-01 00:25:11.843452000,1970-01-01 00:25:40.793419000,1970-01-01 00:25:40.793553000,496141.5,496141.5,2,2
6108017,HOTEL,1970-01-01 00:24:11.090226747,1970-01-01 00:24:11.092682104,1970-01-01 00:25:46.098454196,1970-01-01 00:25:25.777315853,518860.7333333333,474074.33333333326,15,6
3223809,HOTEL,1970-01-01 00:24:02.017677022,1970-01-01 00:24:02.018192008,1970-01-01 00:25:30.839048284,1970-01-01 00:25:28.281562763,536969.7954545454,476898.27777777775,44,18
4676961,FLIGHT,1970-01-01 00:24:15.343364753,1970-01-01 00:24:15.343779711,1970-01-01 00:24:22.787046326,1970-01-01 00:24:22.787625088,706912.2,999805.6666666665,5,3
65158449,TRAIN,1970-01-01 00:25:29.649830000,,1970-01-01 00:25:29.649830000,,80543.0,,1,0
7475089,FLIGHT,1970-01-01 00:24:10.498971116,1970-01-01 00:24:25.188337842,1970-01-01 00:25:05.658934797,1970-01-01 00:25:05.660114881,1241547.743575415,1116141.1190115,89,8
7496084,FLIGHT,1970-01-01 00:24:10.612463132,1970-01-01 00:24:10.619525834,1970-01-01 00:25:38.792771830,1970-01-01 00:25:26.037262347,2735801.928888888,1955869.1012658228,225,79
3337019,FLIGHT,1970-01-01 00:23:19.397290742,1970-01-01 00:24:00.469683224,1970-01-01 00:24:23.283910264,1970-01-01 00:24:00.469683224,1645771.6666666667,958245.0,3,1
21761043,TRAIN,1970-01-01 00:25:42.090874000,1970-01-01 00:25:42.091061000,1970-01-01 00:25:44.532448000,1970-01-01 00:25:44.532709000,293027.5,293027.5,2,2
31283794,HOTEL,1970-01-01 00:25:20.069011781,1970-01-01 00:25:20.069719367,1970-01-01 00:25:20.069519212,1970-01-01 00:25:20.069719367,394089.6666666666,406751.0,3,1
101364536,FLIGHT,1970-01-01 00:25:47.536382077,1970-01-01 00:25:47.539343565,1970-01-01 00:25:48.657137824,1970-01-01 00:25:48.660197538,1848596.577965,2008616.89321,4,2
32820485,FLIGHT,1970-01-01 00:25:26.937292199,1970-01-01 00:25:32.423323521,1970-01-01 00:25:36.289086424,1970-01-01 00:25:36.289507641,843517.0,816796.6666666665,5,3
72429226,HOTEL,1970-01-01 00:25:32.752539012,1970-01-01 00:25:32.752687638,1970-01-01 00:25:32.752539012,1970-01-01 00:25:32.752687638,285000.0,285000.0,1,1
19846985,FLIGHT,1970-01-01 00:24:59.820718931,,1970-01-01 00:25:08.260285114,,720049.0,,3,0
60576932,FLIGHT,1970-01-01 00:25:27.784796198,1970-01-01 00:25:27.785146605,1970-01-01 00:25:28.368180441,1970-01-01 00:25:27.785146605,2611300.0,2963400.0,2,1
14140889,HOTEL,1970-01-01 00:25:47.652293747,,1970-01-01 00:25:47.652975502,,297500.0,,2,0
38863969,FLIGHT,1970-01-01 00:25:21.900512471,1970-01-01 00:25:21.901463516,1970-01-01 00:25:46.866419564,1970-01-01 00:25:46.866569908,1330465.5600000003,1225710.8,25,15
12183573,FLIGHT,1970-01-01 00:24:35.052874964,1970-01-01 00:24:35.222029284,1970-01-01 00:25:25.101541837,1970-01-01 00:25:25.102735201,539086.5875261539,485859.74892066664,13,3
8466298,TRAIN,1970-01-01 00:25:14.023826000,1970-01-01 00:25:14.024809000,1970-01-01 00:25:14.023826000,1970-01-01 00:25:14.024809000,1516741.0,1516741.0,1,1
15933262,TRAIN,1970-01-01 00:24:51.749143000,1970-01-01 00:24:54.979812000,1970-01-01 00:25:48.686630000,1970-01-01 00:25:42.418916000,735560.5625,417049.0,16,5
79152475,TRIP,1970-01-01 00:25:36.191696000,1970-01-01 00:25:36.192348000,1970-01-01 00:25:36.191696000,1970-01-01 00:25:36.192348000,2896252.0,2896252.0,1,1
10552164,HOTEL,1970-01-01 00:24:27.732803324,1970-01-01 00:24:27.777036835,1970-01-01 00:24:32.294292487,1970-01-01 00:24:32.294455068,777020.4,633001.8,10,5
12322093,HOTEL,1970-01-01 00:24:35.329809742,1970-01-01 00:24:39.114648972,1970-01-01 00:25:18.092248198,1970-01-01 00:25:18.093912646,1103192.8,1405203.3333333333,5,3
19797355,HOTEL,1970-01-01 00:24:59.511543345,1970-01-01 00:24:59.511965410,1970-01-01 00:25:00.005550847,1970-01-01 00:25:00.008915336,94912.5,94912.5,2,2
3467772,FLIGHT,1970-01-01 00:23:22.841815011,1970-01-01 00:23:32.223561278,1970-01-01 00:23:32.225314410,1970-01-01 00:23:32.226394018,5543670.333333333,5892584.5,3,2
35701060,FLIGHT,1970-01-01 00:25:27.314084727,,1970-01-01 00:25:27.314084727,,1917000.0,,1,0
20762687,FLIGHT,1970-01-01 00:25:01.747443208,1970-01-01 00:25:01.748395743,1970-01-01 00:25:17.215512786,1970-01-01 00:25:01.748395743,1476896.355,1759157.76,2,1
6034737,HOTEL,1970-01-01 00:24:08.872654407,1970-01-01 00:24:08.875946600,1970-01-01 00:24:08.872654407,1970-01-01 00:24:08.875946600,1999424.0,1999424.0,1,1
87198476,HOTEL,1970-01-01 00:25:40.407003656,,1970-01-01 00:25:40.407003656,,1946998.8153,,1,0
22882447,HOTEL,1970-01-01 00:25:30.210477023,,1970-01-01 00:25:30.210829179,,163572.4,,5,0
9926950,HOTEL,1970-01-01 00:24:53.397413497,1970-01-01 00:24:55.765322232,1970-01-01 00:25:03.986888688,1970-01-01 00:24:55.765322232,2635969.1504998887,383645.256618,9,1
4883778,HOTEL,1970-01-01 00:25:27.564822652,1970-01-01 00:25:41.323882390,1970-01-01 00:25:45.137614460,1970-01-01 00:25:45.138006302,796801.5714285715,577097.0,7,4
11006933,TRAIN,1970-01-01 00:24:48.607144000,1970-01-01 00:24:48.884814000,1970-01-01 00:24:49.382020000,1970-01-01 00:24:49.382345000,136044.0,149563.0,5,2
14657259,FLIGHT,1970-01-01 00:24:44.467179798,1970-01-01 00:24:44.469820301,1970-01-01 00:25:44.951109322,1970-01-01 00:25:44.951484956,1023014.3571428572,973073.3,14,10
22865199,HOTEL,1970-01-01 00:25:07.510952850,,1970-01-01 00:25:07.511067560,,119580.0,,3,0
6372294,TRAIN,1970-01-01 00:24:46.352868382,1970-01-01 00:24:55.194430000,1970-01-01 00:25:32.404259000,1970-01-01 00:25:32.404666000,80636.55555555555,56644.333333333336,36,6
20185744,TRAIN,1970-01-01 00:25:00.203904000,1970-01-01 00:25:23.590119000,1970-01-01 00:25:38.964612000,1970-01-01 00:25:38.965079000,174983.44444444444,201953.0,9,3
20278263,TRAIN,1970-01-01 00:25:02.711332000,1970-01-01 00:25:02.711655000,1970-01-01 00:25:02.716883000,1970-01-01 00:25:02.711655000,259844.66666666663,309916.0,3,1
22308880,TRIP,1970-01-01 00:25:35.186420000,1970-01-01 00:25:35.203070000,1970-01-01 00:25:35.202689000,1970-01-01 00:25:35.203070000,3230331.6666666665,2242153.0,3,1
6453689,FLIGHT,1970-01-01 00:23:59.859471368,1970-01-01 00:23:59.966798863,1970-01-01 00:24:00.349226956,1970-01-01 00:24:00.349544748,2006833.4,1989217.5,5,2
4087062,FLIGHT,1970-01-01 00:23:33.490430629,1970-01-01 00:23:33.491118978,1970-01-01 00:23:37.015828374,1970-01-01 00:23:37.016861240,1142664.0,1142664.0,3,3
11903662,TRIP,1970-01-01 00:25:00.279592000,1970-01-01 00:25:00.280594000,1970-01-01 00:25:00.279592000,1970-01-01 00:25:00.280594000,4695657.0,4695657.0,1,1
66177256,FLIGHT,1970-01-01 00:25:30.025954303,1970-01-01 00:25:30.027973954,1970-01-01 00:25:30.026421181,1970-01-01 00:25:30.027973954,7056466.500000001,6410134.000000001,2,1
7139643,HOTEL,1970-01-01 00:24:36.870221648,1970-01-01 00:24:36.871077675,1970-01-01 00:25:43.031469436,1970-01-01 00:25:43.031555634,4426351.333333333,3600136.5,3,2
7263333,FLIGHT,1970-01-01 00:24:09.002430422,1970-01-01 00:24:09.003034527,1970-01-01 00:25:41.938690520,1970-01-01 00:25:41.938807829,6224579.294117647,4346941.354838708,34,31
12311730,TRAIN,1970-01-01 00:25:39.260785000,1970-01-01 00:25:39.263166000,1970-01-01 00:25:39.434191000,1970-01-01 00:25:39.436482000,77174.0,77174.0,2,2
5813082,TRAIN,1970-01-01 00:24:53.539238000,1970-01-01 00:25:01.243831000,1970-01-01 00:25:48.989138000,1970-01-01 00:25:48.382942000,184418.13333333333,213448.77777777775,30,9
3317755,FLIGHT,1970-01-01 00:23:18.818557261,1970-01-01 00:23:18.819443694,1970-01-01 00:23:47.030598854,1970-01-01 00:23:45.604562518,698876.4545454546,824669.8,11,5
5270022,FLIGHT,1970-01-01 00:23:48.623008802,1970-01-01 00:23:48.623181877,1970-01-01 00:25:47.558697837,1970-01-01 00:25:47.558942986,1782271.6666666667,1782271.6666666667,6,6
3421575,FLIGHT,1970-01-01 00:23:21.756428545,1970-01-01 00:24:33.840459874,1970-01-01 00:24:57.695342953,1970-01-01 00:24:57.408116969,1382896.0909090908,1341868.375,11,8
5928465,FLIGHT,1970-01-01 00:23:55.334296581,1970-01-01 00:23:55.751753385,1970-01-01 00:23:57.548819578,1970-01-01 00:23:57.549608853,2119360.0,3008247.0,4,2
3855275,TRAIN,1970-01-01 00:25:08.299249000,,1970-01-01 00:25:14.394472000,,399513.5,,2,0
22818921,TRAIN,1970-01-01 00:25:37.867745000,1970-01-01 00:25:46.896971000,1970-01-01 00:25:46.896245000,1970-01-01 00:25:46.896971000,146800.5,94068.0,2,1
4292950,HOTEL,1970-01-01 00:24:45.343910666,,1970-01-01 00:24:45.343914778,,454428.0,,2,0
70539921,TRIP,1970-01-01 00:25:44.420875000,,1970-01-01 00:25:44.421099000,,3389486.6666666665,,3,0
100266,FLIGHT,1970-01-01 00:23:00.869503067,1970-01-01 00:24:04.917571272,1970-01-01 00:24:26.692666561,1970-01-01 00:24:10.187735492,902196.4285714285,782201.6666666665,7,3
14001906,FLIGHT,1970-01-01 00:24:47.845016341,1970-01-01 00:24:47.846407928,1970-01-01 00:25:39.736808761,1970-01-01 00:25:39.739708439,1360654.5454545454,1112614.6,22,5
5884298,TRAIN,1970-01-01 00:25:19.362573000,1970-01-01 00:25:19.363221000,1970-01-01 00:25:19.362634000,1970-01-01 00:25:19.363221000,134749.0,134933.0,2,1
3771976,TRAIN,1970-01-01 00:25:12.458492000,1970-01-01 00:25:12.458945000,1970-01-01 00:25:12.458676000,1970-01-01 00:25:12.458945000,792120.0,791764.0,2,1
22164237,HOTEL,1970-01-01 00:25:12.554486081,1970-01-01 00:25:30.169316884,1970-01-01 00:25:48.581152092,1970-01-01 00:25:35.770909610,638593.05,659950.5,20,2
7172258,FLIGHT,1970-01-01 00:24:08.161012934,,1970-01-01 00:24:08.169112533,,676409.2464000001,,4,0
22702379,FLIGHT,1970-01-01 00:25:38.969662728,,1970-01-01 00:25:38.969662728,,664200.0,,1,0
53417932,TRAIN,1970-01-01 00:25:24.804720000,1970-01-01 00:25:25.005004000,1970-01-01 00:25:25.003806000,1970-01-01 00:25:25.005004000,116792.0,130774.0,4,1
